customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
2168060,"@DropboxSupport hi, you have just charged me £750 without my authorisation. I would like to speak to a rep to get this cancelled asap.",billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",5,5,5,5,5,False,"The reply correctly identifies the intent as billing_subscription, asks for the specific required information (account email) to proceed, and maintains a professional tone without inventing details.",qwen/qwen3.8-27b,v1
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,llm,@P1 Thanks for the feedback! We’ll forward your suggestion about including the login IP in warnings to the team. We appreciate your help in making Dropbox safer. 😊,5,5,5,5,5,False,"The reply correctly identifies the user's input as a feature suggestion (despite the human label of complaint) and appropriately acknowledges it without inventing details or deflecting to a DM, which is the correct handling for this type of feedback.",qwen/qwen3.8-27b,v1
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,simple,"@174137 Just replied to your DM, thanks! 🤗",1,1,1,3,1,True,"The reply is a severe grounding failure because it claims to have replied to a DM that was never established in the context, and it fails to address the customer's complaint or provide the required specific instructions for account-related issues.",qwen/qwen3.8-27b,v1
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply fails to address the customer's specific complaint about missing IP addresses in security warnings and incorrectly treats a general feedback/complaint as an account-specific issue requiring a DM, which violates the policy for non-account-specific intents.",qwen/qwen3.8-27b,v1
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,llm,@123456 Smart Sync is still in beta for Business plans. Admins can enable it via Early Access in the admin console. Once fully released it will roll out to all Business users. Docs: https://t.co/xyz. Thanks!,5,5,4,5,5,False,"The reply directly answers the customer's question about the beta status and provides the specific documentation link, fully complying with the policy for informational intents.",qwen/qwen3.8-27b,v1
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,simple,"@403219 Hi Scott, we'd love to hear your feedback when you have some hands-on experience! Thanks 😀",1,1,5,4,1,True,"The reply fails to answer the customer's specific question about the feature's status (beta vs. GA) and instead deflects by asking for feedback, violating the policy that informational intents must receive an actual answer.",qwen/qwen3.8-27b,v1
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to answer the customer's question about the feature's status and incorrectly directs them to DM for an informational intent, violating brand policy.",qwen/qwen3.8-27b,v1
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,llm,"Hey there! Let’s make sure your Android app has notifications enabled and is up‑to‑date. Check Settings > Notifications > Dropbox. If it’s still off, try reinstalling. DM us if you need more help.",5,5,5,5,5,False,"The reply correctly identifies the intent as informational/how-to, provides specific troubleshooting steps (checking settings and updating the app) rather than deflecting, and maintains a helpful tone.",qwen/qwen3.8-27b
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,simple,"@468985 Hey there, our website can preview .mkv files, but you’ll need another app for full playback capabilities. Cheers!",1,1,1,3,1,False,"The reply is completely irrelevant to the customer's question about Android notifications, instead discussing .mkv file playback, and fails to address the actual issue or follow any support protocol.",qwen/qwen3.8-27b
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,1,5,4,2,True,"The reply fails to address the customer's specific technical issue regarding Android notifications and incorrectly directs them to DM for an informational/usage question, violating the brand's policy against deflecting how-to queries.",qwen/qwen3.8-27b
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space",sharing_permissions,llm,"Hey there, thanks for the suggestion! We’ll pass it on to our dev team for future consideration. In the meantime, you might find the current comment pane helpful. Cheers!",5,5,5,5,5,False,"The reply correctly handles the feature request intent by acknowledging the suggestion and pointing to the existing comment pane feature, without deflecting to a DM.",qwen/qwen3.8-27b
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space",sharing_permissions,simple,"@581108 Hey there, currently you can't buy features separately. If a particular feature is important to you, you could consider other plans:... 1/3",1,1,1,2,1,False,"The reply is completely irrelevant to the feature request, hallucinates a policy about buying features separately, and fails to acknowledge the specific request or provide a valid response.",qwen/qwen3.8-27b
